"","id","microcosmo","temp","microcosmo","CE","microcosmo","pCO2"
"2144",128,"escenario.C",31.368218087104,"escenario.C",116.233497990202,"escenario.C",1357.57746209881
"2145",129,"escenario.C",31.8310401969562,"escenario.C",144.880428607754,"escenario.C",1375.02115457784
"2146",130,"escenario.C",31.4242164176179,"escenario.C",140.735810698381,"escenario.C",1351.0701316756
"2147",131,"escenario.C",31.4703565023612,"escenario.C",153.232290634846,"escenario.C",1366.8600213844
"2148",132,"escenario.C",31.9166024875289,"escenario.C",137.384760545057,"escenario.C",1363.95591983691
"2149",133,"escenario.C",31.2205495392558,"escenario.C",152.280766559417,"escenario.C",1363.26563499019
"2150",134,"escenario.C",31.7070752271198,"escenario.C",144.692131524762,"escenario.C",1340.82858711802
"2151",135,"escenario.C",31.9989664964647,"escenario.C",149.592731659277,"escenario.C",1360.85504114114
"2152",136,"escenario.C",32.5669948283543,"escenario.C",124.146379301256,"escenario.C",1349.13699150237
"2153",137,"escenario.C",31.9897259406201,"escenario.C",152.106878705185,"escenario.C",1357.31066500683
"2154",138,"escenario.C",32.6073814960834,"escenario.C",150.01336702035,"escenario.C",1382.20614947487
"2155",139,"escenario.C",31.9765800167649,"escenario.C",155.334925183014,"escenario.C",1353.5869994488
"2156",140,"escenario.C",31.7483794365873,"escenario.C",141.600711184475,"escenario.C",1363.19120239234
"2157",141,"escenario.C",30.6217325718753,"escenario.C",131.279087740883,"escenario.C",1365.63339495674
"2158",142,"escenario.C",31.1376707240347,"escenario.C",140.735993905107,"escenario.C",1360.37150604092
"2159",143,"escenario.C",31.5905186881309,"escenario.C",149.73007565145,"escenario.C",1378.28156792512
"2160",144,"escenario.C",32.1061352279269,"escenario.C",151.002131872975,"escenario.C",1363.01636364913
"2161",145,"escenario.C",31.5887432134109,"escenario.C",155.496468747622,"escenario.C",1366.56661907969
"2162",146,"escenario.C",32.0218243106274,"escenario.C",141.494370071193,"escenario.C",1347.76384120331
"2163",147,"escenario.C",31.2180943240806,"escenario.C",157.993338655115,"escenario.C",1356.90315921893
"2164",148,"escenario.C",31.6129351413247,"escenario.C",134.252214287219,"escenario.C",1352.14039026787
"2165",149,"escenario.C",31.8585030162386,"escenario.C",115.285246765859,"escenario.C",1372.31226647354
"2166",150,"escenario.C",31.5703071409172,"escenario.C",144.454999663965,"escenario.C",1384.49600533003
"2167",151,"escenario.C",31.8064158474916,"escenario.C",141.80416359251,"escenario.C",1355.4932394284
"2168",152,"escenario.C",31.4146259869734,"escenario.C",129.080553822823,"escenario.C",1323.92742969663
"2169",153,"escenario.C",31.9371726116298,"escenario.C",143.542999994107,"escenario.C",1348.56922522247
"2170",154,"escenario.C",31.7094725537444,"escenario.C",129.761949248122,"escenario.C",1346.97237665482
"2171",155,"escenario.C",31.7264753266734,"escenario.C",133.780627540224,"escenario.C",1385.02177862277
"2172",156,"escenario.C",30.7756064567769,"escenario.C",156.194625677434,"escenario.C",1366.3524563744
"2173",157,"escenario.C",31.4131657093606,"escenario.C",111.487028853774,"escenario.C",1391.92962689457
"2174",158,"escenario.C",31.0051779575509,"escenario.C",145.367976056477,"escenario.C",1370.99226525454
"2175",159,"escenario.C",30.9471409711898,"escenario.C",137.577737950769,"escenario.C",1335.93944559939
"2176",160,"escenario.C",31.5030584495774,"escenario.C",135.919766001449,"escenario.C",1372.68344202247
"2177",161,"escenario.C",31.6696008161272,"escenario.C",143.470053963069,"escenario.C",1350.32610843164
"2178",162,"escenario.C",31.8918001129003,"escenario.C",137.318517218998,"escenario.C",1363.79085443543
"2179",163,"escenario.C",32.2956313251502,"escenario.C",136.80463525723,"escenario.C",1361.95125585347
"2180",164,"escenario.C",31.9722001484613,"escenario.C",128.24465871104,"escenario.C",1361.18839401409
"2181",165,"escenario.C",32.2560351703792,"escenario.C",158.200215870328,"escenario.C",1357.81867066936
"2182",166,"escenario.C",31.4868448561827,"escenario.C",151.240958811661,"escenario.C",1398.34253470149
"2183",167,"escenario.C",31.5960799134056,"escenario.C",129.436129428209,"escenario.C",1390.942288895
"2184",168,"escenario.C",32.2925844422131,"escenario.C",139.014380372108,"escenario.C",1347.7817736787
"2185",169,"escenario.C",31.7506035919691,"escenario.C",148.773676604823,"escenario.C",1367.35425692479
"2186",170,"escenario.C",30.9098776421583,"escenario.C",136.509239384538,"escenario.C",1384.49305059237
"2187",171,"escenario.C",31.3267222404539,"escenario.C",142.610018672834,"escenario.C",1383.61443501637
"2188",172,"escenario.C",32.2537960299164,"escenario.C",143.334321794255,"escenario.C",1347.67205900132
"2189",173,"escenario.C",31.4446313711613,"escenario.C",158.514553866166,"escenario.C",1389.14231817027
"2190",174,"escenario.C",31.9167220663886,"escenario.C",134.286531576294,"escenario.C",1351.10432161132
"2191",175,"escenario.C",31.7571113478403,"escenario.C",149.852751975977,"escenario.C",1366.0582991735
"2192",176,"escenario.C",31.5018211963252,"escenario.C",136.207984859244,"escenario.C",1366.81591691024
"2193",177,"escenario.C",31.5746068037968,"escenario.C",139.386859362807,"escenario.C",1329.23935966928
"2194",178,"escenario.C",31.945860273929,"escenario.C",141.660590951685,"escenario.C",1361.38179951
"2195",179,"escenario.C",31.8547894144461,"escenario.C",145.290993451615,"escenario.C",1325.99404555137
"2196",180,"escenario.C",32.3673350699496,"escenario.C",143.233116471192,"escenario.C",1328.40557030977
"2197",181,"escenario.C",31.6500901077825,"escenario.C",137.331335505637,"escenario.C",1369.54607262919
"2198",182,"escenario.C",31.2883959789867,"escenario.C",142.03252001534,"escenario.C",1369.91896913721
"2199",183,"escenario.C",31.8329515507897,"escenario.C",144.698939253821,"escenario.C",1381.30828126558
"2200",184,"escenario.C",32.1026672766221,"escenario.C",146.353039828863,"escenario.C",1370.60803610597
"2201",185,"escenario.C",32.8909834778635,"escenario.C",128.703577533636,"escenario.C",1351.6588903719
"2202",186,"escenario.C",31.5181584934481,"escenario.C",139.94464301294,"escenario.C",1349.37491993687
"2203",187,"escenario.C",31.5868232140459,"escenario.C",160.229981371655,"escenario.C",1378.25393557719
"2204",188,"escenario.C",32.191246605199,"escenario.C",136.460769847743,"escenario.C",1389.88413132115
"2205",189,"escenario.C",32.3906430632522,"escenario.C",142.681572385988,"escenario.C",1378.15029886133
"2206",190,"escenario.C",31.4206590716975,"escenario.C",152.147134658791,"escenario.C",1367.68247696094
"2207",191,"escenario.C",32.0822852274722,"escenario.C",129.924196313056,"escenario.C",1362.53874043888
"2208",192,"escenario.C",31.4674212429788,"escenario.C",128.92813842756,"escenario.C",1393.07522114831
"2209",193,"escenario.C",31.2689108648789,"escenario.C",153.89698084694,"escenario.C",1318.95455120421
"2210",194,"escenario.C",32.0616804509501,"escenario.C",148.461881794423,"escenario.C",1381.64243472643
"2211",195,"escenario.C",31.8032488861005,"escenario.C",131.077961887407,"escenario.C",1360.76316187767
"2212",196,"escenario.C",31.9446654390711,"escenario.C",156.981579130454,"escenario.C",1343.50344977822
"2213",197,"escenario.C",31.459748251639,"escenario.C",152.269786127639,"escenario.C",1378.83155010681
"2214",198,"escenario.C",32.6474889779634,"escenario.C",159.707769131614,"escenario.C",1346.14478714976
"2215",199,"escenario.C",32.0826440045239,"escenario.C",130.027543748898,"escenario.C",1369.96866772825
"2216",200,"escenario.C",31.562798787174,"escenario.C",152.608355322911,"escenario.C",1367.11776675558
"2217",201,"escenario.C",32.1013744655052,"escenario.C",143.144561009664,"escenario.C",1366.32018103779
"2218",202,"escenario.C",31.1427428080532,"escenario.C",122.97645503689,"escenario.C",1330.460767724
"2219",203,"escenario.C",31.6811249365254,"escenario.C",133.680702224406,"escenario.C",1366.7019361256
"2220",204,"escenario.C",32.4516789493403,"escenario.C",149.569569628222,"escenario.C",1354.90771045867
"2221",205,"escenario.C",31.6555803441978,"escenario.C",149.85470952506,"escenario.C",1351.11890665299
"2222",206,"escenario.C",32.2052451859978,"escenario.C",127.37020791487,"escenario.C",1342.48666349279
"2223",207,"escenario.C",31.639038999905,"escenario.C",142.287198700731,"escenario.C",1343.29481970521
"2224",208,"escenario.C",30.6009867998469,"escenario.C",123.46355603318,"escenario.C",1348.56759360113
"2225",209,"escenario.C",31.309893727217,"escenario.C",151.039540233597,"escenario.C",1386.21335744127
"2226",210,"escenario.C",31.8613678445175,"escenario.C",147.099075556396,"escenario.C",1376.2860185639
"2227",211,"escenario.C",32.473276355467,"escenario.C",159.683152307069,"escenario.C",1368.72423632074
"2228",212,"escenario.C",31.4532989374996,"escenario.C",139.532147165596,"escenario.C",1394.65957005497
"2229",213,"escenario.C",31.8879895056913,"escenario.C",147.172538424491,"escenario.C",1392.7813407406
"2230",214,"escenario.C",31.2675903552602,"escenario.C",135.250345349931,"escenario.C",1380.02426421813
"2231",215,"escenario.C",31.2417718793331,"escenario.C",132.304722916219,"escenario.C",1342.48987866751
"2232",216,"escenario.C",31.3613416782916,"escenario.C",151.996425975348,"escenario.C",1389.56110963013
"2233",217,"escenario.C",32.4345310336668,"escenario.C",151.420864291019,"escenario.C",1360.14374182764
"2234",218,"escenario.C",32.2201550449554,"escenario.C",145.47679347123,"escenario.C",1359.41434335046
"2235",219,"escenario.C",32.0468325786589,"escenario.C",146.740325151408,"escenario.C",1368.05334675153
"2236",220,"escenario.C",32.3077312767182,"escenario.C",145.338926656999,"escenario.C",1364.91224950261
"2237",221,"escenario.C",31.5377875016332,"escenario.C",146.263743673099,"escenario.C",1354.89509783655
"2238",222,"escenario.C",32.1297884684466,"escenario.C",144.059098224287,"escenario.C",1376.100801856
"2239",223,"escenario.C",31.8548146389358,"escenario.C",128.926323846403,"escenario.C",1355.10805559715
"2240",224,"escenario.C",31.2254495375936,"escenario.C",122.087863604311,"escenario.C",1353.61933493934
"2241",225,"escenario.C",31.3344688888591,"escenario.C",128.938934941357,"escenario.C",1359.20526159899
"2242",226,"escenario.C",31.7750264659596,"escenario.C",154.66288602703,"escenario.C",1350.11330514609
"2243",227,"escenario.C",31.8528150307483,"escenario.C",130.928577377127,"escenario.C",1366.54473929442
"2244",228,"escenario.C",31.5893207906695,"escenario.C",148.17913436448,"escenario.C",1362.03040956353
"2245",229,"escenario.C",31.2517543781067,"escenario.C",150.166164243734,"escenario.C",1358.45674863108
"2246",230,"escenario.C",30.7045540297554,"escenario.C",144.004324300262,"escenario.C",1372.12360695432
"2247",231,"escenario.C",31.9626177397205,"escenario.C",145.407743814947,"escenario.C",1330.95129141849
"2248",232,"escenario.C",31.6023641454315,"escenario.C",148.684459078149,"escenario.C",1368.32142999561
"2249",233,"escenario.C",32.0245804415906,"escenario.C",158.037284810017,"escenario.C",1379.99345609811
"2250",234,"escenario.C",30.9770540933749,"escenario.C",142.140410169745,"escenario.C",1379.61912801051
"2251",235,"escenario.C",31.1233320323438,"escenario.C",139.062517476114,"escenario.C",1403.92954407795
"2252",236,"escenario.C",31.694334062664,"escenario.C",135.910079473904,"escenario.C",1352.26937140167
"2253",237,"escenario.C",31.0435932321841,"escenario.C",151.569703598063,"escenario.C",1346.1479352557
"2254",238,"escenario.C",30.7585230746396,"escenario.C",143.1898709659,"escenario.C",1369.64650258805
"2255",239,"escenario.C",32.1417977039168,"escenario.C",153.072440153922,"escenario.C",1333.46212951335
"2256",240,"escenario.C",32.2004346698748,"escenario.C",128.607464045049,"escenario.C",1385.56034138002
"2257",241,"escenario.C",31.2350181789977,"escenario.C",137.588516232891,"escenario.C",1344.94242650461
"2258",242,"escenario.C",31.6139713657167,"escenario.C",139.644118687841,"escenario.C",1371.66945649486
"2259",243,"escenario.C",31.1830135474144,"escenario.C",147.228631452828,"escenario.C",1357.70288466046
"2260",244,"escenario.C",31.9082134583765,"escenario.C",148.719843536519,"escenario.C",1320.97321982047
"2261",245,"escenario.C",31.735160849499,"escenario.C",139.999916026986,"escenario.C",1368.44561461433
"2262",246,"escenario.C",31.3152697745203,"escenario.C",144.434225551185,"escenario.C",1343.93694575683
"2263",247,"escenario.C",31.3628912280519,"escenario.C",130.551888750963,"escenario.C",1380.37219605335
"2264",248,"escenario.C",31.2189594032859,"escenario.C",162.548986797941,"escenario.C",1319.6776767365
"2265",249,"escenario.C",31.9681871310963,"escenario.C",139.566035904024,"escenario.C",1361.42324129214
"2266",250,"escenario.C",32.035504423907,"escenario.C",141.175253365219,"escenario.C",1344.8293877835
"2267",251,"escenario.C",31.9382374472079,"escenario.C",138.617792621049,"escenario.C",1384.05771456464
"2268",252,"escenario.C",31.328555151292,"escenario.C",132.199152491847,"escenario.C",1350.68625484028
"2269",253,"escenario.C",30.8569151858824,"escenario.C",150.875299190517,"escenario.C",1380.60677719986
"2270",254,"escenario.C",32.0154378315772,"escenario.C",123.941665880833,"escenario.C",1355.35542505199
"2271",255,"escenario.C",31.6614705263028,"escenario.C",138.961956744756,"escenario.C",1366.11548102714
"2272",256,"escenario.C",31.7303038250142,"escenario.C",143.412153264033,"escenario.C",1390.08772761309
"2273",257,"escenario.C",32.2660639924367,"escenario.C",127.426010679512,"escenario.C",1351.50777293218
"2274",258,"escenario.C",31.3032420827992,"escenario.C",152.877141279698,"escenario.C",1396.49694477747
"2275",259,"escenario.C",32.3220076628425,"escenario.C",137.323736324595,"escenario.C",1381.52098904477
"2276",260,"escenario.C",31.5434042523935,"escenario.C",148.775942982887,"escenario.C",1386.88997777859
"2277",261,"escenario.C",31.393406089122,"escenario.C",123.929113047999,"escenario.C",1323.36725375649
"2278",262,"escenario.C",31.6471269280912,"escenario.C",139.365811290978,"escenario.C",1360.74838579773
"2279",263,"escenario.C",31.9450098644214,"escenario.C",142.839384607604,"escenario.C",1337.39556687099
"2280",264,"escenario.C",31.6463921773721,"escenario.C",128.612571575411,"escenario.C",1377.43935789745
"2281",265,"escenario.C",31.2997463897261,"escenario.C",151.382327855207,"escenario.C",1385.77775875585
"2282",266,"escenario.C",31.6091878606046,"escenario.C",144.893453275827,"escenario.C",1352.67053834934
"2283",267,"escenario.C",30.479034449431,"escenario.C",141.210999568744,"escenario.C",1354.5731867794
"2284",268,"escenario.C",31.4957441590638,"escenario.C",143.948386778696,"escenario.C",1334.60777232821
"2285",269,"escenario.C",31.9779831087695,"escenario.C",141.619278204853,"escenario.C",1378.00896805967
"2286",270,"escenario.C",31.665370112734,"escenario.C",148.882971019062,"escenario.C",1390.07277997438
"2287",271,"escenario.C",32.0941638611306,"escenario.C",143.986847473486,"escenario.C",1333.19821943932
"2288",272,"escenario.C",31.9929912169872,"escenario.C",157.592271535434,"escenario.C",1331.17285973303
"2289",273,"escenario.C",32.0728233731778,"escenario.C",137.981977799823,"escenario.C",1384.36309834261
"2290",274,"escenario.C",32.0780224725127,"escenario.C",150.929401175655,"escenario.C",1388.04026801168
"2291",275,"escenario.C",30.8807096193129,"escenario.C",143.574065907756,"escenario.C",1370.46430062677
"2292",276,"escenario.C",31.7520798400092,"escenario.C",163.842726282754,"escenario.C",1368.13806009112
"2293",277,"escenario.C",32.5650336673034,"escenario.C",142.437020925623,"escenario.C",1352.60355871971
"2294",278,"escenario.C",31.5097573864778,"escenario.C",143.4472789192,"escenario.C",1369.87929488926
"2295",279,"escenario.C",31.9764012212103,"escenario.C",138.623399388287,"escenario.C",1355.64599913269
"2296",280,"escenario.C",31.82169686549,"escenario.C",121.228613766253,"escenario.C",1400.53776549334
"2297",281,"escenario.C",32.028506112594,"escenario.C",122.362128917093,"escenario.C",1355.69641504549
"2298",282,"escenario.C",31.6139849414147,"escenario.C",140.795552096092,"escenario.C",1307.33845234136
"2299",283,"escenario.C",31.425850351742,"escenario.C",143.084692369839,"escenario.C",1372.77432014128
"2300",284,"escenario.C",31.7859804221828,"escenario.C",135.23665646264,"escenario.C",1341.16402280162
"2301",285,"escenario.C",31.8539074153517,"escenario.C",148.335286774483,"escenario.C",1378.5814780926
"2302",286,"escenario.C",31.6573338551581,"escenario.C",155.819114307021,"escenario.C",1335.96573149647
"2303",287,"escenario.C",31.7657203325132,"escenario.C",159.342756305498,"escenario.C",1359.1245341458
"2304",288,"escenario.C",31.9556759668454,"escenario.C",120.299105791148,"escenario.C",1370.80342871446
"2305",289,"escenario.C",31.3619080547688,"escenario.C",150.282773446142,"escenario.C",1360.23110904659
"2306",290,"escenario.C",32.319838828599,"escenario.C",151.65486589303,"escenario.C",1328.7543788643
"2307",291,"escenario.C",32.8503801353733,"escenario.C",149.109800816284,"escenario.C",1338.09678926023
"2308",292,"escenario.C",32.4886026643674,"escenario.C",153.472404532244,"escenario.C",1348.48097941979
"2309",293,"escenario.C",31.5227910746462,"escenario.C",140.681605613067,"escenario.C",1393.00419898267
"2310",294,"escenario.C",30.8385563654838,"escenario.C",139.271834357633,"escenario.C",1361.50177947644
"2311",295,"escenario.C",31.7770989785548,"escenario.C",152.383858452718,"escenario.C",1386.72808047433
"2312",296,"escenario.C",32.190136610302,"escenario.C",135.373530148232,"escenario.C",1367.00913621912
"2313",297,"escenario.C",32.1390533489678,"escenario.C",151.115046862428,"escenario.C",1354.88981191007
"2314",298,"escenario.C",31.1351266126441,"escenario.C",134.119090125174,"escenario.C",1384.06540645638
"2315",299,"escenario.C",31.1934257446283,"escenario.C",136.27060396221,"escenario.C",1343.14637762097
"2316",300,"escenario.C",31.8168723174388,"escenario.C",135.144865015791,"escenario.C",1390.42352456158
"2317",301,"escenario.C",32.0630406726884,"escenario.C",151.014359496366,"escenario.C",1380.26227991213
"2318",302,"escenario.C",32.1864658319277,"escenario.C",141.559320484756,"escenario.C",1369.80900699771
"2319",303,"escenario.C",32.1581959894695,"escenario.C",147.557561564464,"escenario.C",1374.11840915925
"2320",304,"escenario.C",31.2660122540168,"escenario.C",165.991719847558,"escenario.C",1367.44311771734
"2321",305,"escenario.C",31.0936974719,"escenario.C",132.189097748624,"escenario.C",1355.73772895553
"2322",306,"escenario.C",30.7437401110204,"escenario.C",155.471712162387,"escenario.C",1357.59996856328
"2323",307,"escenario.C",32.0024663488639,"escenario.C",148.416309268537,"escenario.C",1352.91699402149
"2324",308,"escenario.C",32.1640557828847,"escenario.C",142.314618382054,"escenario.C",1386.06371860732
"2325",309,"escenario.C",31.9179253444125,"escenario.C",130.312353467517,"escenario.C",1374.56486203898
"2326",310,"escenario.C",31.2204377769943,"escenario.C",170.700014818202,"escenario.C",1361.82387970084
"2327",311,"escenario.C",32.5338583749747,"escenario.C",125.524495604559,"escenario.C",1343.2919632041
"2328",312,"escenario.C",31.5649266878183,"escenario.C",134.490143816064,"escenario.C",1369.53419754066
"2329",313,"escenario.C",32.6395191807478,"escenario.C",153.452973309862,"escenario.C",1345.67219906881
"2330",314,"escenario.C",32.0257010025403,"escenario.C",126.574691166115,"escenario.C",1348.45949934949
"2331",315,"escenario.C",32.3451553225428,"escenario.C",146.575218362201,"escenario.C",1400.45776094414
"2332",316,"escenario.C",31.9153011131472,"escenario.C",126.447278049988,"escenario.C",1338.66627979772
"2333",317,"escenario.C",31.7176738859501,"escenario.C",146.705106156268,"escenario.C",1347.89491999673
"2334",318,"escenario.C",31.2437259658134,"escenario.C",163.992423053983,"escenario.C",1353.33129772309
"2335",319,"escenario.C",31.4707429049043,"escenario.C",144.14907667596,"escenario.C",1353.0623551951
"2336",320,"escenario.C",31.7264460818618,"escenario.C",146.98651294978,"escenario.C",1343.53179837795
"2337",321,"escenario.C",31.8910370339925,"escenario.C",149.447120232961,"escenario.C",1360.40281845661
"2338",322,"escenario.C",31.7333903938345,"escenario.C",134.177142770107,"escenario.C",1345.10562364371
"2339",323,"escenario.C",31.6610140054533,"escenario.C",132.527004004141,"escenario.C",1387.93086523286
"2340",324,"escenario.C",31.841742758471,"escenario.C",136.831212014225,"escenario.C",1366.0019975259
"2341",325,"escenario.C",31.4878139787012,"escenario.C",145.737591624669,"escenario.C",1379.21807874486
"2342",326,"escenario.C",31.4820312718302,"escenario.C",131.405647509604,"escenario.C",1338.49635165816
"2343",327,"escenario.C",31.022147649172,"escenario.C",141.400247600436,"escenario.C",1363.51991681776
"2344",328,"escenario.C",32.173135735134,"escenario.C",150.179899819439,"escenario.C",1373.59490649876
"2345",329,"escenario.C",31.7734661840008,"escenario.C",136.662849043893,"escenario.C",1365.54503648143
"2346",330,"escenario.C",31.7081878832863,"escenario.C",141.59017136007,"escenario.C",1364.09656335893
"2347",331,"escenario.C",31.3795406926125,"escenario.C",143.912632123683,"escenario.C",1345.17330063994
"2348",332,"escenario.C",31.6261130680488,"escenario.C",126.000571607501,"escenario.C",1352.46937883797
"2349",333,"escenario.C",31.2066085721494,"escenario.C",140.497013492998,"escenario.C",1356.49582368322
"2350",334,"escenario.C",31.2253513238236,"escenario.C",130.074614889232,"escenario.C",1349.34534181949
"2351",335,"escenario.C",30.7905241141467,"escenario.C",139.610626766126,"escenario.C",1377.52089073925
"2352",336,"escenario.C",32.2408493863242,"escenario.C",147.236697214815,"escenario.C",1395.4354367163
"2353",337,"escenario.C",31.8129820410726,"escenario.C",148.448499289753,"escenario.C",1387.44008967061
"2354",338,"escenario.C",31.1916118122228,"escenario.C",133.238963662229,"escenario.C",1371.38689571563
"2355",339,"escenario.C",32.331893301873,"escenario.C",130.08535934119,"escenario.C",1361.65164465232
"2356",340,"escenario.C",32.0622958416846,"escenario.C",159.985392259261,"escenario.C",1374.14234305226
"2357",341,"escenario.C",32.1211911372923,"escenario.C",122.917853841256,"escenario.C",1349.59283040904
"2358",342,"escenario.C",31.6371147165286,"escenario.C",131.028025549225,"escenario.C",1368.54585885379
"2359",343,"escenario.C",31.5385639967072,"escenario.C",138.901838170263,"escenario.C",1366.7747269024
"2360",344,"escenario.C",31.7009735489968,"escenario.C",141.430622532006,"escenario.C",1321.5930323738
"2361",345,"escenario.C",31.9523453281188,"escenario.C",135.850134423509,"escenario.C",1397.90049998273
"2362",346,"escenario.C",32.1499573033206,"escenario.C",128.585944572215,"escenario.C",1339.82520978725
"2363",347,"escenario.C",32.5447345749785,"escenario.C",141.218051657744,"escenario.C",1316.54046126433
"2364",348,"escenario.C",31.4954647979314,"escenario.C",129.278241083269,"escenario.C",1363.77383892607
"2365",349,"escenario.C",31.2422176259243,"escenario.C",137.165796245203,"escenario.C",1365.71234718143
"2366",350,"escenario.C",31.8004293328052,"escenario.C",146.398179070288,"escenario.C",1363.63598229217
"2367",351,"escenario.C",33.2610520926452,"escenario.C",152.492800956097,"escenario.C",1366.30875740313
"2368",352,"escenario.C",31.5356920774581,"escenario.C",153.203982422971,"escenario.C",1342.46315718972
"2369",353,"escenario.C",32.3228406088924,"escenario.C",151.287611432216,"escenario.C",1374.43902290378
"2370",354,"escenario.C",31.6284508952075,"escenario.C",139.397274705673,"escenario.C",1388.61856958836
"2371",355,"escenario.C",31.5107283811181,"escenario.C",124.547466049475,"escenario.C",1348.69127278192
"2372",356,"escenario.C",31.3947914388962,"escenario.C",126.494500709146,"escenario.C",1369.28267751091
"2373",357,"escenario.C",31.6443776861412,"escenario.C",149.033382606008,"escenario.C",1358.90650328553
"2374",358,"escenario.C",32.5708922354377,"escenario.C",119.227313539441,"escenario.C",1362.68646157713
"2375",359,"escenario.C",31.9009233602817,"escenario.C",149.598955232359,"escenario.C",1381.33299510294
"2376",360,"escenario.C",31.9936645616076,"escenario.C",142.361273807778,"escenario.C",1368.77705008783
"2377",361,"escenario.C",32.1693678962161,"escenario.C",161.358823591435,"escenario.C",1398.53382077519
"2378",362,"escenario.C",32.785870756443,"escenario.C",142.053147824383,"escenario.C",1357.80209198952
"2379",363,"escenario.C",32.1378094210398,"escenario.C",120.659483754875,"escenario.C",1390.44015984403
"2380",364,"escenario.C",31.036444323524,"escenario.C",150.428335125671,"escenario.C",1355.58275640145
"2381",365,"escenario.C",31.2332443322669,"escenario.C",153.136678834941,"escenario.C",1359.61850999409
"2382",366,"escenario.C",30.9552724432041,"escenario.C",138.045353926167,"escenario.C",1357.89515388641
"2383",367,"escenario.C",30.3257266150531,"escenario.C",139.201233002146,"escenario.C",1368.95935751932
"2384",368,"escenario.C",32.3953669638963,"escenario.C",146.211534608081,"escenario.C",1372.17295074026
"2385",369,"escenario.C",31.5031380628588,"escenario.C",144.722086397511,"escenario.C",1366.39144795156
"2386",370,"escenario.C",31.947485338853,"escenario.C",142.016073224071,"escenario.C",1374.56186276075
"2387",371,"escenario.C",32.340808926572,"escenario.C",142.71419944046,"escenario.C",1349.71303716024
"2388",372,"escenario.C",31.4940836527098,"escenario.C",162.050744174325,"escenario.C",1359.48257549379
"2389",373,"escenario.C",31.6825161756689,"escenario.C",153.179019841389,"escenario.C",1375.5119148969
"2390",374,"escenario.C",31.9251280897622,"escenario.C",162.697316133289,"escenario.C",1382.45503349442
"2391",375,"escenario.C",31.8629396109088,"escenario.C",138.105046914425,"escenario.C",1369.86675643874
"2392",376,"escenario.C",31.3628423752059,"escenario.C",138.030856581608,"escenario.C",1376.54192296103
"2393",377,"escenario.C",32.1154078050033,"escenario.C",139.048011095419,"escenario.C",1378.89270024078
"2394",378,"escenario.C",32.0228177641212,"escenario.C",149.394476327283,"escenario.C",1374.74146882129
"2395",379,"escenario.C",31.6057753520393,"escenario.C",160.048552161607,"escenario.C",1359.75531916208
"2396",380,"escenario.C",31.1388095445705,"escenario.C",146.399607215814,"escenario.C",1360.8234529097
"2397",381,"escenario.C",32.0666667977843,"escenario.C",138.971014659581,"escenario.C",1374.96966904463
"2398",382,"escenario.C",32.4637598279575,"escenario.C",145.251773912854,"escenario.C",1355.58764501307
"2399",383,"escenario.C",32.4402587466947,"escenario.C",138.791686080471,"escenario.C",1361.40561220747
"2400",384,"escenario.C",32.1863172833977,"escenario.C",140.248362317089,"escenario.C",1362.12839192241
"2401",385,"escenario.C",31.5084324656739,"escenario.C",132.437198585483,"escenario.C",1335.23330596783
"2402",386,"escenario.C",31.4843265402547,"escenario.C",143.590072437771,"escenario.C",1369.79205827514
"2403",387,"escenario.C",31.456157621707,"escenario.C",137.948410841533,"escenario.C",1374.03442309795
"2404",388,"escenario.C",31.5441510655062,"escenario.C",131.966611607601,"escenario.C",1362.68075042698
"2405",389,"escenario.C",32.1045928106267,"escenario.C",142.276645906689,"escenario.C",1396.055268927
"2406",390,"escenario.C",31.8781983767678,"escenario.C",146.987504598216,"escenario.C",1360.61767517865
"2407",391,"escenario.C",30.8218197068476,"escenario.C",140.575027513587,"escenario.C",1374.19259826975
"2408",392,"escenario.C",30.8197061850928,"escenario.C",139.620385672283,"escenario.C",1373.36144032701
"2409",393,"escenario.C",31.7385829531328,"escenario.C",139.797804970051,"escenario.C",1377.89637625073
"2410",394,"escenario.C",31.8249693736405,"escenario.C",152.070901188131,"escenario.C",1371.29464044183
"2411",395,"escenario.C",30.5962628289824,"escenario.C",149.432374382823,"escenario.C",1360.33886235745
"2412",396,"escenario.C",31.3417763870939,"escenario.C",141.895830309826,"escenario.C",1373.9147249524
"2413",397,"escenario.C",31.7637805758483,"escenario.C",133.047998759767,"escenario.C",1368.34086691123
"2414",398,"escenario.C",32.4808929575882,"escenario.C",142.680893127967,"escenario.C",1368.16096330162
"2415",399,"escenario.C",30.7435656358389,"escenario.C",129.437982138617,"escenario.C",1376.72542859597
"2416",400,"escenario.C",31.122277861009,"escenario.C",153.164360593493,"escenario.C",1377.68146631443
"2417",401,"escenario.C",31.2098465763909,"escenario.C",145.869456111333,"escenario.C",1363.62667367167
"2418",402,"escenario.C",31.8376980393244,"escenario.C",157.083905492347,"escenario.C",1356.78064590188
"2419",403,"escenario.C",31.9154196107071,"escenario.C",153.10550574675,"escenario.C",1387.67491804076
"2420",404,"escenario.C",31.5896553843498,"escenario.C",146.765497165705,"escenario.C",1364.7336958152
"2421",405,"escenario.C",30.943835656025,"escenario.C",137.495954082126,"escenario.C",1357.0109898082
"2422",406,"escenario.C",31.4347237915678,"escenario.C",140.981745934429,"escenario.C",1346.75717213966
"2423",407,"escenario.C",31.4697570066721,"escenario.C",130.213744758683,"escenario.C",1368.63711080474
